Movie_id,Movie,Year,Liker_num,Liker_ratio
6552,Dirty Pretty Things (2002),2002.0,1296,0.012831556123206701
120799,Terminator Genisys (2015),2015.0,565,0.012814987865453969
171765,Okja (2017),2017.0,296,0.0128
100383,Side Effects (2013),2013.0,673,0.012798569907196106
236,French Kiss (1995),1995.0,1647,0.012797302232340577
122896,Pirates of the Caribbean: Dead Men Tell No Tales (2017),2017.0,577,0.0127807557701679
46530,Superman Returns (2006),2006.0,1084,0.012780004715868898
138210,13 Hours (2016),2016.0,454,0.012754958700904647
7013,"Night of the Hunter, The (1955)",1955.0,1266,0.012715056193317063
7263,Miracle (2004),2004.0,1256,0.012708691692805828
90600,Headhunters (Hodejegerne) (2011),2011.0,740,0.012699502316801099
538,Six Degrees of Separation (1993),1993.0,1633,0.01268852127833161
53121,Shrek the Third (2007),2007.0,1017,0.01268649268998553
3068,"Verdict, The (1982)",1982.0,1611,0.012681644284207377
2311,2010: The Year We Make Contact (1984),1984.0,1632,0.012680751210188114
1801,"Man in the Iron Mask, The (1998)",1998.0,1628,0.012649670937614124
97,"Hate (Haine, La) (1995)",1995.0,1625,0.01262636073318363
71135,Pandorum (2009),2009.0,859,0.012599372231511632
7454,Van Helsing (2004),2004.0,1228,0.01259861907644325
80693,It's Kind of a Funny Story (2010),2010.0,799,0.012574162378232064
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",1984.0,1597,0.012571041735543695
68073,Pirate Radio (2009),2009.0,882,0.012567324955116697
2485,She's All That (1999),1999.0,1616,0.012556430119892152
67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",2009.0,882,0.012549979367947751
7569,You Only Live Twice (1967),1967.0,1223,0.01254410437351276
3827,Space Cowboys (2000),2000.0,1487,0.012543230704344158
62374,Body of Lies (2008),2008.0,923,0.012525104488954025
187031,Jurassic World: Fallen Kingdom (2018),2018.0,199,0.012523599748269353
1672,"Rainmaker, The (1997)",1997.0,1611,0.012517579779174663
4366,Atlantis: The Lost Empire (2001),2001.0,1390,0.012486413165530313
106441,"Book Thief, The (2013)",2013.0,616,0.012466102723924394
160954,Nerve (2016),2016.0,381,0.01245667952658079
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",2010.0,779,0.01244468584756458
8207,"Day of the Jackal, The (1973)",1973.0,1210,0.01242874017770017
117895,Maze Runner: Scorch Trials (2015),2015.0,565,0.012414853878268512
105197,Nebraska (2013),2013.0,619,0.012396859729231754
170875,The Fate of the Furious (2017),2017.0,298,0.012376443226181576
197691,FYRE: The Greatest Party That Never Happened (2019),2019.0,124,0.012365376944555246
194664,They Shall Not Grow Old (2018),2018.0,154,0.0123516201475778
799,"Frighteners, The (1996)",1996.0,1589,0.012346638280017716
3801,Anatomy of a Murder (1959),1959.0,1468,0.01234484846446231
3156,Bicentennial Man (1999),1999.0,1552,0.012336944857354076
5026,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",2001.0,1329,0.012327128029607368
1033,"Fox and the Hound, The (1981)",1981.0,1585,0.012315558007443725
6287,Anger Management (2003),2003.0,1255,0.012311767302692893
7132,"Night at the Opera, A (1935)",1935.0,1225,0.01230339674185967
60126,Get Smart (2008),2008.0,925,0.012299714114753009
900,"American in Paris, An (1951)",1951.0,1582,0.012292247803013233
786,Eraser (1996),1996.0,1581,0.012284477734869735
8366,Saved! (2004),2004.0,1193,0.012271642527978934
69524,Raiders of the Lost Ark: The Adaptation (1989),1989.0,849,0.012252673507381911
5500,Top Secret! (1984),1984.0,1290,0.012248967383563595
4967,No Man's Land (2001),2001.0,1326,0.012247386115934534
1241,Dead Alive (Braindead) (1992),1992.0,1576,0.012245627394152248
103372,"Heat, The (2013)",2013.0,625,0.012244098344597904
30816,"Phantom of the Opera, The (2004)",2004.0,1161,0.012239218208077251
3706,Angel Heart (1987),1987.0,1467,0.012232237407132553
122890,Warcraft (2016),2016.0,523,0.01222076829610244
6001,"King of Comedy, The (1983)",1983.0,1268,0.012219566725772879
4880,Life as a House (2001),2001.0,1328,0.012207004320250023
2688,"General's Daughter, The (1999)",1999.0,1571,0.012206777053434759
6380,Capturing the Friedmans (2003),2003.0,1238,0.012205702567338408
3263,White Men Can't Jump (1992),1992.0,1505,0.012203032514392281
80969,Never Let Me Go (2010),2010.0,771,0.012167984470432271
94070,"Best Exotic Marigold Hotel, The (2011)",2011.0,683,0.012150646670580491
85020,"Mechanic, The (2011)",2011.0,743,0.01214746995830949
168266,T2: Trainspotting (2017),2017.0,320,0.012144212523719165
95654,Geri's Game (1997),1997.0,668,0.012140598306132093
53956,Death at a Funeral (2007),2007.0,958,0.012136106818009071
4406,"Man Who Shot Liberty Valance, The (1962)",1962.0,1348,0.012134414748534958
64983,Valkyrie (2008),2008.0,874,0.012132148806218768
1914,Smoke Signals (1998),1998.0,1561,0.012129076371999782
162598,Deepwater Horizon (2016),2016.0,349,0.012110486501492122
60397,Mamma Mia! (2008),2008.0,908,0.012108119641023589
1810,Primary Colors (1998),1998.0,1556,0.012090226031282294
123,Chungking Express (Chung Hing sam lam) (1994),1994.0,1555,0.012082455963138797
3668,Romeo and Juliet (1968),1968.0,1448,0.012071495264772575
67997,In the Loop (2009),2009.0,844,0.012052666152571901
7346,"Girl Next Door, The (2004)",2004.0,1182,0.012051755253525292
147,"Basketball Diaries, The (1995)",1995.0,1551,0.012051375690564806
2114,"Outsiders, The (1983)",1983.0,1550,0.012043605622421308
45210,United 93 (2006),2006.0,1028,0.012013977351081609
135436,The Secret Life of Pets (2016),2016.0,511,0.012009682953770947
27846,"Corporation, The (2003)",2003.0,1129,0.012006295595210242
1385,Under Siege (1992),1992.0,1544,0.011996985213560322
34150,Fantastic Four (2005),2005.0,1080,0.011989875216483857
2138,Watership Down (1978),1978.0,1543,0.011989215145416825
2401,Pale Rider (1985),1985.0,1542,0.011981445077273327
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",2003.0,1210,0.011972966822018385
6059,"Recruit, The (2003)",2003.0,1233,0.011964949393989384
140247,The Gift (2015),2015.0,494,0.011954890857170514
2459,"Texas Chainsaw Massacre, The (1974)",1974.0,1538,0.011950364804699336
1711,Midnight in the Garden of Good and Evil (1997),1997.0,1538,0.011950364804699336
108727,Nymphomaniac: Volume I (2013),2013.0,580,0.011932437714732446
195163,Bumblebee (2018),2018.0,134,0.011929137363126502
2183,"Man Who Knew Too Much, The (1956)",1956.0,1535,0.011927054600268844
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",1972.0,1187,0.011921620617272791
69951,"Imaginarium of Doctor Parnassus, The (2009)",2009.0,822,0.01191597929924764
1013,"Parent Trap, The (1961)",1961.0,1532,0.01190374439583835
2953,Home Alone 2: Lost in New York (1992),1992.0,1527,0.011900123131594944
31364,Memories of Murder (Salinui chueok) (2003),2003.0,1001,0.011897828438306016
65682,Underworld: Rise of the Lycans (2009),2009.0,849,0.01187678361591405
1694,"Apostle, The (1997)",1997.0,1525,0.011849353918833868
1620,Kiss the Girls (1997),1997.0,1525,0.011849353918833868
1873,"Misérables, Les (1998)",1998.0,1524,0.01184158385069037
1589,Cop Land (1997),1997.0,1523,0.011833813782546873
109578,Non-Stop (2014),2014.0,571,0.011826353506482748
5944,Star Trek: Nemesis (2002),2002.0,1227,0.011814890420983708
87234,Submarine (2010),2010.0,707,0.011807341594575638
3469,Inherit the Wind (1960),1960.0,1439,0.011803015141324497
1949,"Man for All Seasons, A (1966)",1966.0,1517,0.011787193373685887
5507,xXx (2002),2002.0,1239,0.011785408541805384
1295,"Unbearable Lightness of Being, The (1988)",1988.0,1514,0.011763883169255394
184721,First Reformed (2017),2017.0,205,0.011759307061320484
1264,Diva (1981),1981.0,1513,0.011756113101111897
106438,Philomena (2013),2013.0,580,0.011736851690713722
22,Copycat (1995),1995.0,1510,0.011732802896681403
1892,"Perfect Murder, A (1998)",1998.0,1507,0.011709492692250911
193147,The House That Jack Built (2018),2018.0,150,0.011703206678629945
3638,Moonraker (1979),1979.0,1405,0.011700727860224188
3201,Five Easy Pieces (1970),1970.0,1448,0.011697985167471846
142115,The Blue Planet (2001),2001.0,468,0.011697952858249806
2378,Police Academy (1984),1984.0,1505,0.011693952555963916
52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),1978.0,815,0.011668527904246485
1963,Take the Money and Run (1969),1969.0,1501,0.011662872283389926
183421,Red Sparrow (2018),2018.0,202,0.011658778714071338
18,Four Rooms (1995),1995.0,1500,0.011655102215246427
1305,"Paris, Texas (1984)",1984.0,1499,0.01164733214710293
230,Dolores Claiborne (1995),1995.0,1499,0.01164733214710293
492,Manhattan Murder Mystery (1993),1993.0,1498,0.011639562078959432
48696,Little Children (2006),2006.0,965,0.011632953202979964
176801,Suspiria (2017),2017.0,163,0.011619617907043057
3993,Quills (2000),2000.0,1337,0.011619519402077087
2022,"Last Temptation of Christ, The (1988)",1988.0,1492,0.011592941670098446
191351,To All the Boys I've Loved Before (2018),2018.0,158,0.011588675370397535
6944,Father of the Bride (1991),1991.0,1155,0.01157999217974554
4029,State and Main (2000),2000.0,1320,0.011575596537844308
8154,"Dolce Vita, La (1960)",1960.0,1126,0.011562830531623212
446,Farewell My Concubine (Ba wang bie ji) (1993),1993.0,1487,0.011554091329380959
143859,"Hail, Caesar! (2016)",2016.0,405,0.011549319873385235
1171,Bob Roberts (1992),1992.0,1486,0.01154632126123746
5577,Igby Goes Down (2002),2002.0,1210,0.011542387270940847
1373,Star Trek V: The Final Frontier (1989),1989.0,1485,0.011538551193093964
6857,Ninja Scroll (Jûbei ninpûchô) (1995),1995.0,1156,0.011535429535090258
71745,Where the Wild Things Are (2009),2009.0,783,0.01152860802732707
2303,Nashville (1975),1975.0,1483,0.011523011056806969
4037,House of Games (1987),1987.0,1314,0.011522272886706418
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",1966.0,1083,0.011517110832252164
1279,Night on Earth (1991),1991.0,1482,0.01151524098866347
194400,Widows (2018),2018.0,139,0.011512340566506542
6593,Freaky Friday (2003),2003.0,1160,0.01149983642474051
2133,Adventures in Babysitting (1987),1987.0,1480,0.011499700852376475
1586,G.I. Jane (1997),1997.0,1475,0.011460850511658988
673,Space Jam (1996),1996.0,1474,0.011453080443515489
3952,"Contender, The (2000)",2000.0,1337,0.011440551063192573
3355,"Ninth Gate, The (1999)",1999.0,1393,0.011419904902443023
136562,Steve Jobs (2015),2015.0,474,0.01141838504528811
162602,The Girl on the Train (2016),2016.0,327,0.011414807833280971
104241,Kick-Ass 2 (2013),2013.0,577,0.011404514369292802
7347,Secret Window (2004),2004.0,1121,0.011401661937163722
141890,Beasts of No Nation (2015),2015.0,453,0.011381909547738694
27815,"Chorus, The (Choristes, Les) (2004)",2004.0,1078,0.011380912162162162
4280,"World According to Garp, The (1982)",1982.0,1274,0.011369213882220655
47999,Jesus Camp (2006),2006.0,925,0.01136182182206773
103539,The Spectacular Now (2013),2013.0,575,0.011360044254781097
168,First Knight (1995),1995.0,1460,0.011344299489506523
8861,Resident Evil: Apocalypse (2004),2004.0,1089,0.011344104503265727
55232,Resident Evil: Extinction (2007),2007.0,891,0.011342371586786328
5785,Jackass: The Movie (2002),2002.0,1184,0.011336869721748789
5400,"Sum of All Fears, The (2002)",2002.0,1197,0.01132600344416479
6669,Ikiru (1952),1952.0,1140,0.011320867138700483
3763,F/X (1986),1986.0,1351,0.011305912381271183
3071,Stand and Deliver (1988),1988.0,1436,0.011304060330305272
4992,Kate & Leopold (2001),2001.0,1220,0.011299853657632959
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",1920.0,1125,0.011298924342402603
262,"Little Princess, A (1995)",1995.0,1454,0.011297679080645537
56715,Wristcutters: A Love Story (2006),2006.0,843,0.011285291637103576
4343,Evolution (2001),2001.0,1260,0.011281628852318107
183843,Mandy (2018),2018.0,202,0.011274208851928336
182823,Bright (2017),2017.0,211,0.011271969656498744
26133,"Charlie Brown Christmas, A (1965)",1965.0,831,0.011268407778048979
2926,Hairspray (1988),1988.0,1444,0.011242078383133769
173197,The Square (2017),2017.0,237,0.01122531141950457
133419,Pitch Perfect 2 (2015),2015.0,485,0.011201958610495196
71282,"Food, Inc. (2008)",2008.0,764,0.011200867920655631
84374,No Strings Attached (2011),2011.0,690,0.011198753530041874
176929,Happy Death Day (2017),2017.0,225,0.011196257961783439
3819,Tampopo (1985),1985.0,1331,0.011191739470431441
5812,Far from Heaven (2002),2002.0,1167,0.011184588844163313
97188,Sinister (2012),2012.0,605,0.011183614618185851
79185,Knight and Day (2010),2010.0,721,0.011158745144166034
3155,Anna and the King (1999),1999.0,1404,0.011158088819658582
3262,Twin Peaks: Fire Walk with Me (1992),1992.0,1375,0.011153471771576898
142448,Everest (2015),2015.0,444,0.01115017579105977
3007,American Movie (1999),1999.0,1416,0.011131550398566106
8370,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",2003.0,1081,0.011121284760444852
1367,101 Dalmatians (1996),1996.0,1431,0.011118967513345093
5066,"Walk to Remember, A (2002)",2002.0,1193,0.011117634450688212
5747,Gallipoli (1981),1981.0,1162,0.011116957665630232
3986,"6th Day, The (2000)",2000.0,1278,0.01110647617061216
3788,Blow-Up (Blowup) (1966),1966.0,1325,0.011100778311173667
7034,Show Me Love (Fucking Åmål) (1998),1998.0,1104,0.011088011088011088
6709,Once Upon a Time in Mexico (2003),2003.0,1114,0.011087666215463015
42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),2005.0,938,0.011080397854797175
2433,"Civil Action, A (1998)",1998.0,1426,0.011080117172627604
56171,"Golden Compass, The (2007)",2007.0,862,0.01106973160395531
2312,Children of a Lesser God (1986),1986.0,1423,0.011056806968197112
1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",1997.0,1423,0.011056806968197112
187501,Leave No Trace (2018),2018.0,161,0.01104631217838765
45081,Silent Hill (2006),2006.0,946,0.011045724160478259
4728,Rat Race (2001),2001.0,1213,0.01104293361494483
43396,"World's Fastest Indian, The (2005)",2005.0,958,0.011029877381843302
76077,Hot Tub Time Machine (2010),2010.0,727,0.011026010464851748
6893,"Italian Job, The (1969)",1969.0,1103,0.011022394547762044
133645,Carol (2015),2015.0,475,0.011011939260461342
2745,"Mission, The (1986)",1986.0,1416,0.011002416491192627
8623,Roxanne (1987),1987.0,1066,0.010999215815757976
188797,Tag (2018),2018.0,163,0.01099716637430846
224,Don Juan DeMarco (1995),1995.0,1414,0.010986876354905632
73290,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),2009.0,733,0.010975847146728957
193449,Mid90s (2018),2018.0,136,0.01096774193548387
168344,King Arthur: Legend of the Sword (2017),2017.0,269,0.010956783837725552
724,"Craft, The (1996)",1996.0,1409,0.010948026014188145
1081,Victor/Victoria (1982),1982.0,1408,0.010940255946044647
176423,Icarus (2017),2017.0,235,0.010927691234596606
3512,Return to Me (2000),2000.0,1326,0.010914837923711375
69640,Public Enemies (2009),2009.0,755,0.010911193005274948
4102,Eddie Murphy Raw (1987),1987.0,1237,0.010895030738607338
3677,Baraka (1992),1992.0,1306,0.01089023047930356
3534,28 Days (2000),2000.0,1319,0.010889666787754698
160289,O.J.: Made in America (2016),2016.0,340,0.01088348271446863
85510,Sucker Punch (2011),2011.0,662,0.010865461946263562
1792,U.S. Marshals (1998),1998.0,1398,0.01086255526460967
934,Father of the Bride (1950),1950.0,1398,0.01086255526460967
3461,Lord of the Flies (1963),1963.0,1320,0.010826416456153013
1687,"Jackal, The (1997)",1997.0,1391,0.010808164787605188
3814,Love and Death (1975),1975.0,1285,0.010804947572880842
71379,Paranormal Activity (2009),2009.0,733,0.010792743977854997
103984,"Great Beauty, The (Grande Bellezza, La) (2013)",2013.0,543,0.010785579501440063
2463,Ruthless People (1986),1986.0,1388,0.010784854583174694
52975,Hairspray (2007),2007.0,857,0.010771609205515264
2840,Stigmata (1999),1999.0,1386,0.010769314446887699
65642,"Timecrimes (Cronocrímenes, Los) (2007)",2007.0,770,0.010761855511607429
65130,Revolutionary Road (2008),2008.0,773,0.010750146023975745
3257,"Bodyguard, The (1992)",1992.0,1325,0.010742749657448172
7419,After Hours (1985),1985.0,1047,0.01073548863391676
33154,Enron: The Smartest Guys in the Room (2005),2005.0,982,0.010734821487133518
8965,"Polar Express, The (2004)",2004.0,1023,0.010734297286520745
7163,Paycheck (2003),2003.0,1066,0.010733308497034747
125,Flirting With Disaster (1996),1996.0,1381,0.010730464106170212
65230,Marley & Me (2008),2008.0,770,0.010715279710548288
72733,Invictus (2009),2009.0,722,0.01071407372232445
4553,They Live (1988),1988.0,1187,0.010712416295146472
66203,He's Just Not That Into You (2009),2009.0,762,0.01070751071453664
36535,Everything Is Illuminated (2005),2005.0,956,0.010706805989539585
3836,Kelly's Heroes (1970),1970.0,1269,0.010703260741215567
4084,Beverly Hills Cop II (1987),1987.0,1214,0.010692455389385052
1031,Bedknobs and Broomsticks (1971),1971.0,1376,0.010691613765452723
8973,Bad Education (La mala educación) (2004),2004.0,1019,0.010686718684453395
2971,All That Jazz (1979),1979.0,1370,0.010684343926691363
534,Shadowlands (1993),1993.0,1374,0.010676073629165728
2059,"Parent Trap, The (1998)",1998.0,1374,0.010676073629165728
1701,Deconstructing Harry (1997),1997.0,1374,0.010676073629165728
173925,Seven Sisters (2017),2017.0,227,0.010667794539217068
277,Miracle on 34th Street (1994),1994.0,1372,0.010660533492878732
5881,Solaris (2002),2002.0,1109,0.010654650961704744
493,Menace II Society (1993),1993.0,1371,0.010652763424735236
945,Top Hat (1935),1935.0,1371,0.010652763424735236
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),2004.0,1009,0.010652674254101649
8781,"Manchurian Candidate, The (2004)",2004.0,1028,0.010644576753818276
3917,Hellraiser (1987),1987.0,1246,0.010642114073896926
4427,"Lion in Winter, The (1968)",1968.0,1182,0.010640117383359288
2622,William Shakespeare's A Midsummer Night's Dream (1999),1999.0,1369,0.01063722328844824
68135,17 Again (2009),2009.0,745,0.010628887747531816
4161,"Mexican, The (2001)",2001.0,1194,0.010600047939915307
141749,The Danish Girl (2015),2015.0,393,0.010592706396054015
931,Spellbound (1945),1945.0,1363,0.010590602879587255
3173,Any Given Sunday (1999),1999.0,1315,0.01058520486194961
81537,Due Date (2010),2010.0,666,0.010569415349457247
28,Persuasion (1995),1995.0,1360,0.010567292675156761
111364,Godzilla (2014),2014.0,502,0.010554866382119804
69134,Antichrist (2009),2009.0,734,0.010549614809704495
79553,Ip Man 2 (2010),2010.0,679,0.010547081301065582
172,Johnny Mnemonic (1995),1995.0,1356,0.01053621240258277
52245,Blades of Glory (2007),2007.0,849,0.010533237388650406
2990,Licence to Kill (1989),1989.0,1343,0.010527058380886687
88235,"Guard, The (2011)",2011.0,623,0.010522404445420306
3742,Battleship Potemkin (1925),1925.0,1260,0.01051779259914689
906,Gaslight (1944),1944.0,1353,0.010512902198152279
91974,Underworld: Awakening (2012),2012.0,604,0.010511477349854683
159717,The Fundamentals of Caring (2016),2016.0,326,0.010501224069063265
2390,Little Voice (1998),1998.0,1351,0.010497362061865283
41,Richard III (1995),1995.0,1350,0.010489591993721785
4232,Spy Kids (2001),2001.0,1177,0.010488606895568407
4890,Shallow Hal (2001),2001.0,1139,0.010477609743533135
8042,Mean Streets (1973),1973.0,1019,0.010460723524822404
7386,"Ten Commandments, The (1956)",1956.0,1024,0.010459225363621507
78209,Get Him to the Greek (2010),2010.0,681,0.01045793789735557
5541,Hot Shots! (1991),1991.0,1097,0.010442546953384547
65188,Dear Zachary: A Letter to a Son About His Father (2008),2008.0,731,0.010436893203883494
2454,"Fly, The (1958)",1958.0,1343,0.010435201516717302
87520,Transformers: Dark of the Moon (2011),2011.0,623,0.010430793443501264
86298,Rio (2011),2011.0,631,0.010425099542353
122910,Captain Marvel (2018),2018.0,446,0.010421534722871297
4054,Save the Last Dance (2001),2001.0,1182,0.010409602902711604
314,"Secret of Roan Inish, The (1994)",1994.0,1337,0.010388581107856315
5957,Two Weeks Notice (2002),2002.0,1076,0.01037368400755852
485,Last Action Hero (1993),1993.0,1335,0.01037304097156932
58303,"Counterfeiters, The (Die Fälscher) (2007)",2007.0,792,0.010333220259374266
2090,"Rescuers, The (1977)",1977.0,1329,0.010326420562708334
7044,Wild at Heart (1990),1990.0,1028,0.01032470597687989
143367,Silence (2016),2016.0,279,0.010311945594322885
2722,Deep Blue Sea (1999),1999.0,1327,0.010310880426421339
104272,Blackfish (2013),2013.0,521,0.010303365898034253
3811,Breaker Morant (1980),1980.0,1224,0.010292027882650701
160271,Central Intelligence (2016),2016.0,321,0.010281211965921466
2410,Rocky III (1982),1982.0,1323,0.010279800153847348
26903,Whisper of the Heart (Mimi wo sumaseba) (1995),1995.0,762,0.010278961851831867
118900,Wild (2014),2014.0,469,0.01027674912899621
1023,Winnie the Pooh and the Blustery Day (1968),1968.0,1322,0.010272030085703852
90430,Carnage (2011),2011.0,599,0.010267926016078989
66371,Departures (Okuribito) (2008),2008.0,724,0.010262807246335725
2976,Bringing Out the Dead (1999),1999.0,1311,0.010262552252125311
71156,"Men Who Stare at Goats, The (2009)",2009.0,698,0.010258972926893794
4958,Behind Enemy Lines (2001),2001.0,1110,0.010258874850969048
1964,Klute (1971),1971.0,1320,0.010256489949416856
110586,Calvary (2014),2014.0,490,0.010255122328959209
79139,"Sorcerer's Apprentice, The (2010)",2010.0,662,0.010244189285382687
1939,"Best Years of Our Lives, The (1946)",1946.0,1318,0.010240949813129861
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),2002.0,881,0.010233952094417211
1049,"Ghost and the Darkness, The (1996)",1996.0,1317,0.010233179744986363
158,Casper (1995),1995.0,1316,0.010225409676842866
170777,There Once Was a Dog (1982),1982.0,247,0.010223509933774834
118700,Selma (2014),2014.0,464,0.010215089271954737
102800,Frances Ha (2012),2012.0,525,0.010214603965211977
2068,Fanny and Alexander (Fanny och Alexander) (1982),1982.0,1314,0.01020986954055587
62999,Madagascar: Escape 2 Africa (2008),2008.0,744,0.010208001756215355
30803,3-Iron (Bin-jip) (2004),2004.0,931,0.010206430818816668
1717,Scream 2 (1997),1997.0,1313,0.010202099472412372
27808,Spanglish (2004),2004.0,967,0.010194184992304286
3686,Flatliners (1990),1990.0,1222,0.010189022204063935
3397,"Great Muppet Caper, The (1981)",1981.0,1245,0.010188883069268037
4754,"Wicker Man, The (1973)",1973.0,1117,0.01016989274723674
2369,Desperately Seeking Susan (1985),1985.0,1308,0.010163249131694885
37731,Green Street Hooligans (a.k.a. Hooligans) (2005),2005.0,904,0.010158444769075178
188749,The Equalizer 2 (2018),2018.0,144,0.010153715978000282
77866,Robin Hood (2010),2010.0,663,0.010152517456817346
136449,Ghost in the Shell 2.0 (2008),2008.0,430,0.010150606675794344
31,Dangerous Minds (1995),1995.0,1305,0.010139938927264391
90057,Take Shelter (2011),2011.0,593,0.01013501965475987
46322,Jet Li's Fearless (Huo Yuan Jia) (2006),2006.0,847,0.01012733903270162
5292,Slap Shot (1977),1977.0,1076,0.010110596393636715
95558,Beasts of the Southern Wild (2012),2012.0,554,0.01007217788120648
2750,Radio Days (1987),1987.0,1296,0.010070008313972914
100556,"Act of Killing, The (2012)",2012.0,521,0.010068021952539228
107,Muppet Treasure Island (1996),1996.0,1294,0.010054468177685918
113573,Sin City: A Dame to Kill For (2014),2014.0,469,0.010046268528832149
4545,Short Circuit (1986),1986.0,1113,0.010045579674173022
179133,Loving Vincent (2017),2017.0,202,0.010040260450320592
171495,Cosmos,,233,0.010039208927571201
1845,Zero Effect (1998),1998.0,1291,0.010031157973255425
2496,Blast from the Past (1999),1999.0,1291,0.010031157973255425
5882,Treasure Planet (2002),2002.0,1043,0.010029521217774274
185927,Wild Wild Country (2018),2018.0,168,0.01002446446685363
3157,Stuart Little (1999),1999.0,1248,0.010019187386099982
3134,Grand Illusion (La grande illusion) (1937),1937.0,1264,0.010017435409732128
98056,Amour (2012),2012.0,537,0.01001566696508505
3783,Croupier (1998),1998.0,1195,0.010011729222520107
193942,Instant Family (2018),2018.0,118,0.01001017984390906
2732,Jules and Jim (Jules et Jim) (1961),1961.0,1288,0.010007847768824933
1594,In the Company of Men (1997),1997.0,1288,0.010007847768824933
130073,Cinderella (2015),2015.0,444,0.010005182864997634
2474,"Color of Money, The (1986)",1986.0,1287,0.010000077700681434
494,Executive Decision (1996),1996.0,1285,0.009984537564394439
139855,Anomalisa (2015),2015.0,402,0.009979891263871304
3697,Predator 2 (1990),1990.0,1194,0.00995597358415049
1779,Sphere (1998),1998.0,1280,0.009945687223676952
79242,"Kids Are All Right, The (2010)",2010.0,642,0.009943775846847266
158872,Sausage Party (2016),2016.0,314,0.009930109737199962
4069,"Wedding Planner, The (2001)",2001.0,1125,0.009914340101522843
2411,Rocky IV (1985),1985.0,1275,0.009906836882959463
3675,White Christmas (1954),1954.0,1186,0.009887947708930834
2764,"Thomas Crown Affair, The (1968)",1968.0,1272,0.009883526678528971
68952,Drag Me to Hell (2009),2009.0,688,0.009870591948581102
7766,Throne of Blood (Kumonosu jô) (1957),1957.0,962,0.009869298479594559
96861,Taken 2 (2012),2012.0,534,0.009853852967227635
7076,Bullitt (1968),1968.0,981,0.00985266202657507
189783,Christopher Robin (2018),2018.0,140,0.009844596019970467
70183,"Ugly Truth, The (2009)",2009.0,677,0.009836970736101827
2924,Drunken Master (Jui kuen) (1978),1978.0,1258,0.009797278879776952
3633,On Her Majesty's Secret Service (1969),1969.0,1173,0.009768650377254785
2792,Airplane II: The Sequel (1982),1982.0,1256,0.00975920558823301
54999,Shoot 'Em Up (2007),2007.0,768,0.009748543430522588
2644,Dracula (1931),1931.0,1253,0.009735895383802515
77800,Four Lions (2010),2010.0,636,0.00973057327764263
55805,Before the Devil Knows You're Dead (2007),2007.0,753,0.00971412353578616
82667,I Saw the Devil (Akmareul boatda) (2010),2010.0,606,0.009713562120313527
113378,"Giver, The (2014)",2014.0,454,0.00971206092499893
72395,Precious (2009),2009.0,655,0.009700254724246194
2428,"Faculty, The (1998)",1998.0,1248,0.009697045043085028
138702,Feast (2014),2014.0,406,0.0096846524497877
72356,Partly Cloudy (2009),2009.0,654,0.009676703410520085
3254,Wayne's World 2 (1993),1993.0,1192,0.00966512608448877
6534,Hulk (2003),2003.0,977,0.009659686381523007
111384,Blue Ruin (2013),2013.0,459,0.009656449203711106
116799,Inherent Vice (2014),2014.0,441,0.009635132182652393
4546,"Vanishing, The (Spoorloos) (1988)",1988.0,1067,0.009631093900908952
3,Grumpier Old Men (1995),1995.0,1239,0.009627114429793549
6755,Bubba Ho-tep (2002),2002.0,966,0.00962688352068883
54736,"Kingdom, The (2007)",2007.0,756,0.00962432050514952
32031,Robots (2005),2005.0,899,0.009618265074677964
50912,"Paris, I Love You (Paris, je t'aime) (2006)",2006.0,749,0.009609093358307568
2701,Wild Wild West (1999),1999.0,1236,0.009603804225363057
6890,Elephant (2003),2003.0,960,0.009597408699651094
77307,Dogtooth (Kynodontas) (2009),2009.0,629,0.009593533135056814
5319,Nine Queens (Nueve reinas) (2000),2000.0,1017,0.009576902432363714
59126,Religulous (2008),2008.0,706,0.009574309388518965
3097,"Shop Around the Corner, The (1940)",1940.0,1212,0.009560772434683833
53318,Cashback (2006),2006.0,745,0.00955900278430014
6214,Irreversible (Irréversible) (2002),2002.0,979,0.009557933377592065
68159,State of Play (2009),2009.0,670,0.009553413562995494
188623,Burning (2018),2018.0,146,0.009550598547785701
58299,Horton Hears a Who! (2008),2008.0,730,0.009548349966646174
102686,"Hangover Part III, The (2013)",2013.0,491,0.009546028968601147
